sor_id;navn;type;sygehus;shak;vej;postnr;by;region
1644521000016007;SVS SOP (Esbjerg);Afsnit;Esbjerg Sygehus Grindsted Sygehus;;Spangsbjerg Kirkevej 51;6700;Esbjerg;Syddanmark
1644531000016009;SVS SOP (Bramming);Afsnit;Esbjerg Sygehus Grindsted Sygehus;;Solgårdsvej 6;6740;Bramming;Syddanmark
1644541000016002;SVS Sundheds- og omsorgspladser (Vejen-Brørup);Afdeling;Esbjerg Sygehus Grindsted Sygehus;;Kærdalen 1;6600;Vejen;Syddanmark
1644551000016004;SVS SOP (Vejen);Afsnit;Esbjerg Sygehus Grindsted Sygehus;;Kærdalen 1;6600;Vejen;Syddanmark
1644561000016001;SVS SOP (Brørup);Afsnit;Esbjerg Sygehus Grindsted Sygehus;;Magnolievej 28;6650;Brørup;Syddanmark
1644571000016006;SVS Akutsygepleje;Afdeling;Esbjerg Sygehus Grindsted Sygehus;;Finsensgade 35;6700;Esbjerg;Syddanmark
1644581000016008;SVS akutsygepleje;Afsnit;Esbjerg Sygehus Grindsted Sygehus;;Finsensgade 35;6700;Esbjerg;Syddanmark
1644591000016005;Akut- og Rehabiliteringscenter Skanderborg;rehabiliteringsenhed;Sundhed, Omsorg og Handicap;;Kildevej 10;8660;Skanderborg;Midtjylland
1644641000016003;Favn jordemoderklinik;jordemoderklinik;Favn jordemoderklinik;;Ørsted Grave 5;5620;Glamsbjerg;Syddanmark
1644811000016000;Forløb for nydiagnosticerede;Afsnit;Sclerosehospitalerne i Danmark;;Ringstedvej 106;4690;Haslev;Sjælland
1644821000016009;Forløb for nydiagnosticerede;Afsnit;Sclerosehospitalerne i Danmark;;Klostervej 136;8680;Ry;Midtjylland
1645271000016008;OUH Akutsygepleje;Afdeling;Odense Universitetshospital - Svendborg;;Kløvervænget 16;5000;Odense C;Syddanmark
1645281000016005;OUH Akutsygepl.;Afsnit;Odense Universitetshospital - Svendborg;;Kløvervænget 16;5000;Odense C;Syddanmark
1645291000016007;OUH Sundheds- og omsorgspladser (Odense);Afdeling;Odense Universitetshospital - Svendborg;;Østerdalen 2;5260;Odense S;Syddanmark
1645301000016006;OUH SOP 1 (Odense);Afsnit;Odense Universitetshospital - Svendborg;;Østerdalen 2;5260;Odense S;Syddanmark
1645311000016008;OUH SOP 2 (Odense);Afsnit;Odense Universitetshospital - Svendborg;;Østerdalen 2;5260;Odense S;Syddanmark
1645321000016004;OUH SOP 3 (Odense);Afsnit;Odense Universitetshospital - Svendborg;;Østerdalen 2;5260;Odense S;Syddanmark
1645331000016002;OUH Sundheds- og omsorgspladser (Svendborg);Afdeling;Odense Universitetshospital - Svendborg;;Aldersro 2;5700;Svendborg;Syddanmark
1645341000016009;OUH SOP (Svendborg);Afsnit;Odense Universitetshospital - Svendborg;;Aldersro 2;5700;Svendborg;Syddanmark
1645351000016007;OUH Sundheds- og omsorgspladser (Kerteminde);Afdeling;Odense Universitetshospital - Svendborg;;Toften 600;5330;Munkebo;Syddanmark
1645361000016005;OUH SOP (Munkebo);Afsnit;Odense Universitetshospital - Svendborg;;Toften 600;5330;Munkebo;Syddanmark
1645371000016000;OUH Sundheds- og omsorgspladser (Nyborg);Afdeling;Odense Universitetshospital - Svendborg;;Holmegade 3;5800;Nyborg;Syddanmark
1645381000016003;OUH SOP (Nyborg);Afsnit;Odense Universitetshospital - Svendborg;;Holmegade 3;5800;Nyborg;Syddanmark
1645391000016001;OUH Sundheds- og omsorgspladser (Nordfyn);Afdeling;Odense Universitetshospital - Svendborg;;Vestervænget 43;5471;Søndersø;Syddanmark
1645401000016003;OUH SOP (Søndersø);Afsnit;Odense Universitetshospital - Svendborg;;Vestervænget 43;5471;Søndersø;Syddanmark
1645411000016001;OUH Sundheds- og omsorgspladser (Assens);Afdeling;Odense Universitetshospital - Svendborg;;Østergade 7B;5492;Vissenbjerg;Syddanmark
1645421000016005;OUH SOP (Vissenbjerg);Afsnit;Odense Universitetshospital - Svendborg;;Østergade 7B;5492;Vissenbjerg;Syddanmark
1645431000016007;OUH Sundheds- og omsorgspladser (Langeland);Afdeling;Odense Universitetshospital - Svendborg;;Voldstien 5;5900;Rudkøbing;Syddanmark
1645441000016000;OUH SOP (Rudkøbing);Afsnit;Odense Universitetshospital - Svendborg;;Voldstien 5;5900;Rudkøbing;Syddanmark
1645461000016004;OUH Sundheds- og omsorgspladser (Faaborg-Midtfyn);Afdeling;Odense Universitetshospital - Svendborg;;Snarupvejen 9B;5750;Ringe;Syddanmark
1645471000016009;OUH SOP (Espe);Afsnit;Odense Universitetshospital - Svendborg;;Snarupvejen 9B;5750;Ringe;Syddanmark
1645621000016007;Endokrin. Stofskifte Amb Kalundborg;Afsnit;Region Sjællands Sygehusvæsen;;Nørre Alle 31;4400;Kalundborg;Sjælland
1645631000016009;(Ikke i brug) Gynækologisk Hjemmeindl. Afs., HOL;Afsnit;Region Sjællands Sygehusvæsen;;Gl Ringstedvej 2;4300;Holbæk;Sjælland
1645731000016001;SLB Sundheds- og omsorgspladser (Vejle);Afdeling;Sygehus Lillebælt;;Brummersvej 1A;7100;Vejle;Syddanmark
1645741000016008;SLB Sundheds- og omsorgspladser (Give);Afdeling;Sygehus Lillebælt;;Gl. Sejrupvej 2;7323;Give;Syddanmark
1645751000016006;SLB Sundheds- og omsorgspladser (Bjert);Afdeling;Sygehus Lillebælt;;Vesterløkke 10;6091;Bjert;Syddanmark
1645771000016004;SLB Sundheds- og omsorgspladser (Middelfart);Afdeling;Sygehus Lillebælt;;Østre Hougvej 55;5500;Middelfart;Syddanmark
1645801000016001;SLB Sundheds- og omsorgspladser (Fredericia);Afdeling;Sygehus Lillebælt;;Viaduktvej 9B;7000;Fredericia;Syddanmark
1645841000016003;SLB Akutsygepleje;Afdeling;Sygehus Lillebælt;;Beriderbakken 4;7100;Vejle;Syddanmark
1645851000016000;SLB SOP (Vejle);Afsnit;Sygehus Lillebælt;;Brummersvej 1A;7100;Vejle;Syddanmark
1645861000016002;SLB SOP (Give);Afsnit;Sygehus Lillebælt;;Gl. Sejrupvej 2;7323;Give;Syddanmark
1645881000016009;SLB SOP (Bjert);Afsnit;Sygehus Lillebælt;;Vesterløkke 10;6091;Bjert;Syddanmark
1645891000016006;SLB SOP (Middelfart);Afsnit;Sygehus Lillebælt;;Østre Hougvej 55;5500;Middelfart;Syddanmark
1645901000016007;SLB SOP (Fredericia);Afsnit;Sygehus Lillebælt;;Viaduktvej 9B;7000;Fredericia;Syddanmark
1645911000016009;SLB akutsygepleje;Afsnit;Sygehus Lillebælt;;Beriderbakken 4;7100;Vejle;Syddanmark
1646011000016001;SHS Akutsygepleje;Afdeling;Sygehus Sønderjylland;;Kresten Philipsens Vej 15;6200;Aabenraa;Syddanmark
1646021000016005;SHS Akutsygepl.;Afsnit;Sygehus Sønderjylland;;Kresten Philipsens Vej 15;6200;Aabenraa;Syddanmark
1646031000016007;SHS Sundheds- og omsorgspladser (Haderslev);Afdeling;Sygehus Sønderjylland;;Hiort Lorenzens Vej 69A;6100;Haderslev;Syddanmark
1646041000016000;SHS SOP (Haderslev);Afsnit;Sygehus Sønderjylland;;Hiort Lorenzens Vej 69A;6100;Haderslev;Syddanmark
1646051000016002;SHS Sundheds- og omsorgspladser (Sønderborg);Afdeling;Sygehus Sønderjylland;;Mågevænget 10;6400;Sønderborg;Syddanmark
1646061000016004;SHS SOP (Sønderborg);Afsnit;Sygehus Sønderjylland;;Mågevænget 10;6400;Sønderborg;Syddanmark
1646071000016009;SHS Sundheds- og omsorgspladser (Tønder);Afdeling;Sygehus Sønderjylland;;Sølstedgårdvej 11A;6240;Løgumkloster;Syddanmark
1646081000016006;SHS SOP (Løgumkloster);Afsnit;Sygehus Sønderjylland;;Sølstedgårdvej 11A;6240;Løgumkloster;Syddanmark
1646091000016008;SHS Sundheds- og omsorgspladser (Aabenraa);Afdeling;Sygehus Sønderjylland;;Funkevej 9A;6230;Rødekro;Syddanmark
1646101000016002;SHS SOP (Rødekro);Afsnit;Sygehus Sønderjylland;;Funkevej 9A;6230;Rødekro;Syddanmark
1646131000016006;Brø Afsnit for ECT behandling;Afsnit;Aalborg Universitetshospital, Psykiatri;;Hjørringvej 180;9700;Brønderslev;Nordjylland
1646141000016004;Brø Afsnit for ECT behandling, Ældrepsykiatri;Afsnit;Aalborg Universitetshospital, Psykiatri;;Hjørringvej 180;9700;Brønderslev;Nordjylland
1646201000016009;Steno Diabetes Center Aarhus - Visitation - LUKKES;Afdeling;Aarhus Universitetshospital;;Palle Juul-Jensens Boulevard 11;8200;Aarhus N;Midtjylland
1646221000016002;(Ikke i brug) GAR Anæstesi Amb.;Afdeling;Midt- og Vestsjællands Hospital;;Ringstedgade 61;4700;Næstved;Sjælland
1646231000016000;(Ikke i brug) GAR Garantiklinik Kardiol.Amb.;Afdeling;Midt- og Vestsjællands Hospital;;Ringstedgade 61;4700;Næstved;Sjælland
1646241000016007;(Ikke i brug) GAR Garantiklinik Karkir. Amb.;Afdeling;Midt- og Vestsjællands Hospital;;Ringstedgade 61;4700;Næstved;Sjælland
1646251000016005;(Ikke i brug) GAR Garantiklinik Kir. Amb.;Afdeling;Midt- og Vestsjællands Hospital;;Ringstedgade 61;4700;Næstved;Sjælland
1646261000016008;(Ikke i brug) GAR Garantiklinik Neurol. Amb.;Afdeling;Midt- og Vestsjællands Hospital;;Ringstedgade 61;4700;Næstved;Sjælland
1646271000016003;(Ikke i brug) GAR Garantiklinik Ortkir. Amb.;Afdeling;Midt- og Vestsjællands Hospital;;Ringstedgade 61;4700;Næstved;Sjælland
1646281000016001;(Ikke i brug) GAR Garantiklinik Reuma. Amb.;Afdeling;Midt- og Vestsjællands Hospital;;Ringstedgade 61;4700;Næstved;Sjælland
1646291000016004;(Ikke i brug) GAR Garantiklinik Urolog. Amb.;Afdeling;Midt- og Vestsjællands Hospital;;Ringstedgade 61;4700;Næstved;Sjælland
1646301000016000;(Ikke i brug) GAR Garantiklinik Øjen Amb.;Afdeling;Midt- og Vestsjællands Hospital;;Ringstedgade 61;4700;Næstved;Sjælland
1646311000016003;(Ikke i brug) GAR Garantiklinik Øvr. Spec.;Afdeling;Midt- og Vestsjællands Hospital;;Ringstedgade 61;4700;Næstved;Sjælland
1646321000016007;(Ikke i brug) GAR Radiologi Garantikl., NAE;Afdeling;Midt- og Vestsjællands Hospital;;Ringstedgade 61;4700;Næstved;Sjælland
1646331000016009;(Ikke i brug) GAR Radiologi Garantikl., SLA;Afdeling;Midt- og Vestsjællands Hospital;;Fælledvej 13;4200;Slagelse;Sjælland
1646341000016002;Fællesvisitation Komplekse Senfølger efter KræftOverafdeling;Overafdeling;Aarhus Universitetshospital;;Palle Juul-Jensens Boulevard 99;8200;Aarhus N;Midtjylland
1646351000016004;Fællesvisitation Komplekse Senfølger efter Kræft;Afdeling;Aarhus Universitetshospital;;Palle Juul-Jensens Boulevard 99;8200;Aarhus N;Midtjylland
1647051000016004;Din Kvindekrop;jordemoderklinik;Din Kvindekrop;;Trykkerivej 8;6900;Skjern;Midtjylland
1647261000016005;Sundhedscenter Osteoporose;sundhedscenter;Klima, Kultur og Sundhed;;Teglgårds Plads 1;9000;Aalborg;Nordjylland
1647471000016004;Regional Ungeklinik Horsens;Afsnit;Regionshospitalet Gødstrup;;Hospitalsparken 15;7400;Herning;Midtjylland
1647481000016002;Regional Ungeklinik Randers;Afsnit;Regionshospitalet Gødstrup;;Hospitalsparken 15;7400;Herning;Midtjylland
1647491000016000;Regional Ungeklinik Viborg;Afsnit;Regionshospitalet Gødstrup;;Hospitalsparken 15;7400;Herning;Midtjylland
1647501000016009;Regional Ungeklinik Herning;Afsnit;Regionshospitalet Gødstrup;;Hospitalsparken 15;7400;Herning;Midtjylland
1647511000016006;Regional Ungeklinik Aarhus;Afsnit;Regionshospitalet Gødstrup;;Hospitalsparken 15;7400;Herning;Midtjylland
1647681000016000;RHG Vaccination Ikast;Afsnit;Regionshospitalet Gødstrup;;Stadion Alle 2B;7430;Ikast;Midtjylland
1647741000016000;Steno Diabetes Center Aarhus - Adipositas;Afdeling;Aarhus Universitetshospital;;Palle Juul-Jensens Boulevard 11;8200;Aarhus N;Midtjylland
1647771000016009;Hejmdal Privathospital Aalborg, afd. Voksne;Afdeling;Hejmdal Privathospital;;Ved Stranden 22;9000;Aalborg;Nordjylland
1647781000016006;Steno Diabetes Center Aarhus - Adipositas Klinik;Afsnit;Aarhus Universitetshospital;;Palle Juul-Jensens Boulevard 11;8200;Aarhus N;Midtjylland
1647801000016007;Steno Diabetes Center Aarhus - Børn og Unge;Afdeling;Aarhus Universitetshospital;;Palle Juul-Jensens Boulevard 11;8200;Aarhus N;Midtjylland
1647811000016009;Steno Diabetes Center Aarhus - Børn og Unge Klinik AUH;Afsnit;Aarhus Universitetshospital;;Palle Juul-Jensens Boulevard 11;8200;Aarhus N;Midtjylland
1647821000016000;Steno Diabetes Center Aarhus - Børn og Unge Klinik RHH;Afsnit;Aarhus Universitetshospital;;Palle Juul-Jensens Boulevard 11;8200;Aarhus N;Midtjylland
1647831000016003;Steno Diabetes Center Aarhus - Voksne;Afdeling;Aarhus Universitetshospital;;Palle Juul-Jensens Boulevard 11;8200;Aarhus N;Midtjylland
1647841000016005;Steno Diabetes Center Aarhus - Voksne Klinik;Afsnit;Aarhus Universitetshospital;;Palle Juul-Jensens Boulevard 11;8200;Aarhus N;Midtjylland
1647851000016008;Steno Diabetes Center Aarhus - Gravide;Afdeling;Aarhus Universitetshospital;;Palle Juul-Jensens Boulevard 11;8200;Aarhus N;Midtjylland
1647861000016006;Velcare Privahospital - Aarhus;Afdeling;Velcare privathospital;;Olof Palmes Allé 40;8200;Aarhus N;Midtjylland
1647871000016001;Steno Diabetes Center Aarhus - Gravide Klinik;Afsnit;Aarhus Universitetshospital;;Palle Juul-Jensens Boulevard 11;8200;Aarhus N;Midtjylland
1647881000016004;Steno Diabetes Center Aarhus - Forskning;Afdeling;Aarhus Universitetshospital;;Palle Juul-Jensens Boulevard 11;8200;Aarhus N;Midtjylland
1647891000016002;Steno Diabetes Center Aarhus - Forskning Klinik;Afsnit;Aarhus Universitetshospital;;Palle Juul-Jensens Boulevard 11;8200;Aarhus N;Midtjylland
1647901000016001;Steno Diabetes Center Aarhus - Steno Trials Klinik;Afsnit;Aarhus Universitetshospital;;Palle Juul-Jensens Boulevard 11;8200;Aarhus N;Midtjylland
1647911000016004;Steno Diabetes Center Aarhus - Visitation;Afdeling;Aarhus Universitetshospital;;Palle Juul-Jensens Boulevard 11;8200;Aarhus N;Midtjylland
1648291000016000;OUH Center for Digital Psykiatri;Overafdeling;Odense Universitetshospital - Svendborg;;Hospitalsringen 90;5260;Odense S;Syddanmark
1648561000016007;(Ikke i brug) PSL Praksisklinikker Overafd. 33;Overafdeling;Region Sjællands Sygehusvæsen;;Fælledvej 6;4200;Slagelse;Sjælland
1648571000016002;(Ikke i brug) PSL Praksisklinikker afdeling;Afdeling;Region Sjællands Sygehusvæsen;;Fælledvej 6;4200;Slagelse;Sjælland
1648581000016000;Audiologi - Visitation;Afdeling;Aarhus Universitetshospital;;Palle Juul-Jensens Boulevard 99;8200;Aarhus N;Midtjylland
1648591000016003;(Ikke i brug) Praksisklinik angst og depr., SL;Afsnit;Region Sjællands Sygehusvæsen;;Fælledvej 6;4200;Slagelse;Sjælland
1648601000016007;Audiologi - Hørescreening;Afdeling;Aarhus Universitetshospital;;Palle Juul-Jensens Boulevard 99;8200;Aarhus N;Midtjylland
1648611000016009;Audiologi - Klinik for udvidet hørescreening;Afsnit;Aarhus Universitetshospital;;Palle Juul-Jensens Boulevard 99;8200;Aarhus N;Midtjylland
1648621000016000;Audiologi - Småbørn;Afdeling;Aarhus Universitetshospital;;Palle Juul-Jensens Boulevard 99;8200;Aarhus N;Midtjylland
1648631000016003;Audiologi- Klinik for Høreområde Småbørn;Afsnit;Aarhus Universitetshospital;;Palle Juul-Jensens Boulevard 99;8200;Aarhus N;Midtjylland
1648641000016005;Audiologi - Skolebørn;Afdeling;Aarhus Universitetshospital;;Palle Juul-Jensens Boulevard 99;8200;Aarhus N;Midtjylland
1648651000016008;Audiologi - Klinik for Høreområde Skolebørn;Afsnit;Aarhus Universitetshospital;;Palle Juul-Jensens Boulevard 99;8200;Aarhus N;Midtjylland
1648661000016006;Thi Neurokirurgisk Dagafsnit;Afsnit;Aalborg Universitetshospital;;Højtoftevej 2;7700;Thisted;Nordjylland
1648671000016001;Audiologi - CI-Børn Vestdanmark;Afdeling;Aarhus Universitetshospital;;Palle Juul-Jensens Boulevard 99;8200;Aarhus N;Midtjylland
1648681000016004;Audiologi - Klinik for CI-Børn Vestdanmark;Afsnit;Aarhus Universitetshospital;;Palle Juul-Jensens Boulevard 99;8200;Aarhus N;Midtjylland
1648691000016002;Audiologi - CI-Voksne;Afdeling;Aarhus Universitetshospital;;Palle Juul-Jensens Boulevard 99;8200;Aarhus N;Midtjylland
1648701000016002;Audiologi - Klinik for CI-Voksne;Afsnit;Aarhus Universitetshospital;;Palle Juul-Jensens Boulevard 99;8200;Aarhus N;Midtjylland
1648711000016000;Audiologi - Voksne;Afdeling;Aarhus Universitetshospital;;Palle Juul-Jensens Boulevard 99;8200;Aarhus N;Midtjylland
1648721000016009;Audiologi - Klinik for Høreområde Voksne;Afsnit;Aarhus Universitetshospital;;Palle Juul-Jensens Boulevard 99;8200;Aarhus N;Midtjylland
1648731000016006;Audiologi - Otoneurologi;Afdeling;Aarhus Universitetshospital;;Palle Juul-Jensens Boulevard 99;8200;Aarhus N;Midtjylland
1648741000016004;Audiologi - Klinik for Balance;Afsnit;Aarhus Universitetshospital;;Palle Juul-Jensens Boulevard 99;8200;Aarhus N;Midtjylland
1648751000016001;Audiologi - BAHS Voksne;Afdeling;Aarhus Universitetshospital;;Palle Juul-Jensens Boulevard 99;8200;Aarhus N;Midtjylland
1648761000016003;Audiologi - Klinik for BAHS-Voksne;Afsnit;Aarhus Universitetshospital;;Palle Juul-Jensens Boulevard 99;8200;Aarhus N;Midtjylland
1648771000016008;Audiologi - Lokalklinikker;Afdeling;Aarhus Universitetshospital;;Palle Juul-Jensens Boulevard 99;8200;Aarhus N;Midtjylland
1648781000016005;Audiologi - Lokalklinik Evald Krogs Gade;Afsnit;Aarhus Universitetshospital;;Palle Juul-Jensens Boulevard 99;8200;Aarhus N;Midtjylland
1648791000016007;Audiologi - Lokalklinik Horsens;Afsnit;Aarhus Universitetshospital;;Langballe 6;8700;Horsens;Midtjylland
1648801000016006;Audiologi - Lokalklinik Randers;Afsnit;Aarhus Universitetshospital;;Biografgade 3;8900;Randers C;Midtjylland
1648991000016005;Alb Afsnit for ECT og TMS behandling;Afsnit;Aalborg Universitetshospital, Psykiatri;;Hospitalsbyen 7;9260;Gistrup;Nordjylland
1649001000016005;RHH Vaccination Hedensted;Afsnit;Regionshospitalet Horsens;;Spettrupvej 7A;8722;Hedensted;Midtjylland
1649011000016007;Charlottenlund Privathospital ApS, Randers;Afdeling;Charlottenlund Privathospital ApS;;Århusvej 67;8960;Randers SØ;Midtjylland
1649021000016003;Charlottenlund Privathospital ApS, Vejen;Afdeling;Charlottenlund Privathospital ApS;;Ådalen 7;6600;Vejen;Syddanmark
1649031000016001;Charlottenlund Privathospital ApS, Risskov;Afdeling;Charlottenlund Privathospital ApS;;Møllegårdsvej 7;8240;Risskov;Midtjylland
1649041000016008;(Ikke i brug) Operationsanæstesi, GAR;Afsnit;Midt- og Vestsjællands Hospital;;Ringstedgade 61;4700;Næstved;Sjælland
1649051000016006;(Ikke i Brug) Operationsbistand, GAR;Afsnit;Midt- og Vestsjællands Hospital;;Ringstedgade 61;4700;Næstved;Sjælland
1649061000016009;(Ikke i brug) Kardiologisk Amb., GAR;Afsnit;Midt- og Vestsjællands Hospital;;Ringstedgade 61;4700;Næstved;Sjælland
1649071000016004;(Ikke i brug) Karkir. Amb., GAR;Afsnit;Midt- og Vestsjællands Hospital;;Ringstedgade 61;4700;Næstved;Sjælland
1649081000016002;(Ikke i brug) Kirurgisk Amb., GAR;Afsnit;Midt- og Vestsjællands Hospital;;Ringstedgade 61;4700;Næstved;Sjælland
1649091000016000;(Ikke i brug) Neurologisk Amb., GAR;Afsnit;Midt- og Vestsjællands Hospital;;Ringstedgade 61;4700;Næstved;Sjælland
1649101000016006;(Ikke i brug) Ortopædkir. Amb., GAR;Afsnit;Midt- og Vestsjællands Hospital;;Ringstedgade 61;4700;Næstved;Sjælland
1649111000016008;(Ikke i brug) Ortopædkir. Amb., Op-Afsnit, GAR;Afsnit;Midt- og Vestsjællands Hospital;;Ringstedgade 61;4700;Næstved;Sjælland
1649121000016004;(Ikke i brug) Reumatologisk Amb., GAR;Afsnit;Midt- og Vestsjællands Hospital;;Ringstedgade 61;4700;Næstved;Sjælland
1649131000016002;(Ikke i brug) Urologisk Amb., GAR;Afsnit;Midt- og Vestsjællands Hospital;;Ringstedgade 61;4700;Næstved;Sjælland
1649141000016009;(Ikke i brug) Urologisk OP-afsnit, GAR;Afsnit;Midt- og Vestsjællands Hospital;;Ringstedgade 61;4700;Næstved;Sjælland
1649151000016007;(Ikke i brug) Øjen Amb. OP-afsnit, GAR;Afsnit;Midt- og Vestsjællands Hospital;;Ringstedgade 61;4700;Næstved;Sjælland
1649161000016005;(Ikke i brug) Øjen Amb., GAR;Afsnit;Midt- og Vestsjællands Hospital;;Ringstedgade 61;4700;Næstved;Sjælland
1649171000016000;(Ikke i brug) Øvrige Specialer Amb., GAR;Afsnit;Midt- og Vestsjællands Hospital;;Ringstedgade 61;4700;Næstved;Sjælland
1649181000016003;(Ikke i brug) Radiologi Næstved-Nyk.F, GAR;Afsnit;Midt- og Vestsjællands Hospital;;Ringstedgade 61;4700;Næstved;Sjælland
1649191000016001;(Ikke i brug) Radiologi Slagelse-Holbæk, GAR;Afsnit;Midt- og Vestsjællands Hospital;;Fælledvej 13;4200;Slagelse;Sjælland
1649211000016002;SLB Lindrende Behandling Afsnit (Vejle);Afdeling;Sygehus Lillebælt;;Beriderbakken 4;7100;Vejle;Syddanmark
1649221000016006;SLB A160 Lindrende behandling afsnit (Vejle);Afsnit;Sygehus Lillebælt;;Beriderbakken 4;7100;Vejle;Syddanmark
1649231000016008;OUH Øre-Næse-Hals Amb., Høreklinik (Nyborg);Afsnit;Odense Universitetshospital - Svendborg;;Vestergade 17;5800;Nyborg;Syddanmark
1649241000016001;RHG Vaccination Ringkøbing-Skjern, Tarm Pop-up;Afsnit;Regionshospitalet Gødstrup;;Torvegade 20A;6880;Tarm;Midtjylland
1649251000016003;RHG Vaccination Ringkøbing-Skjern, Skjern Pop-up;Afsnit;Regionshospitalet Gødstrup;;Nygade 48;6900;Skjern;Midtjylland
1649261000016000;Borgernær Sundhed Gødstrup – RHG;Overafdeling;Regionshospitalet Gødstrup;;Hospitalsparken 15;7400;Herning;Midtjylland
1649271000016005;Akutsygepleje Gødstrup - RHG;Afdeling;Regionshospitalet Gødstrup;;Hospitalsparken 15;7400;Herning;Midtjylland
1649281000016007;Gødstrup Akutsygepleje - RHG;Afsnit;Regionshospitalet Gødstrup;;Hospitalsparken 15;7400;Herning;Midtjylland
1649291000016009;Sundheds- og omsorgspladser Visitation Gødstrup - RHG;Afdeling;Regionshospitalet Gødstrup;;Hospitalsparken 15;7400;Herning;Midtjylland
1649301000016008;Visitation Gødstrup Sundheds- og omsorgspladser - RHG;Afsnit;Regionshospitalet Gødstrup;;Hospitalsparken 15;7400;Herning;Midtjylland
1649311000016005;OUH Internetpsykiatri;Afdeling;Odense Universitetshospital - Svendborg;;Hospitalsringen 90;5260;Odense S;Syddanmark
1649321000016001;Sundheds- og omsorgspladser - Herning - RHG;Afdeling;Regionshospitalet Gødstrup;;Hospitalsparken 15;7400;Herning;Midtjylland
1649331000016004;OUH Internetpsykiatri (Odense);Afsnit;Odense Universitetshospital - Svendborg;;Hospitalsringen 90;5260;Odense S;Syddanmark
